mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	2	1	E.I{		E	I		I	I						{	M	0	0	4, 8, 5		4	4	2	3	0.4	0.1875	0.3125	0.375
1	1	1/4	1/4	3/4	2	1	IV6		E	I		IV6	IV		6					M	0	0	7, 4, 3		3	7	0	3	0.0	0.0	0.5	0.0
1	1	1/2	1/2	3/4	2	1	I64		E	I		I64	I		64					M	0	0	5, 4, 8		4	5	0	3	0.0	0.0	0.5	0.0
2	2	0	0	3/4	2	1	viio64(+2)		E	I		viio64(+2)	vii	o	64	+2				o	0	0	3, 9, 6	4	9	3	0	4	0.0	0.0	0.5	0.0
2	2	1/4	1/4	3/4	2	1	I6		E	I		I6	I		6					M	0	0	8, 5, 4		4	8	0	3	0.0	0.0	0.75	0.0
2	2	1/2	1/2	3/4	2	1	I6(^2)		E	I		I6(^2)	I		6	^2				M	0	0	6, 5, 4		4	6	0	2	0.0	0.0	0.25	0.0
3	3	0	0	3/4	2	1	V65/IV		E	I		V65/IV	V		65		IV			Mm7	0	0	8, 5, 2, 4		4	8	0	4	0.0	0.0	0.5	0.0
3	3	1/4	1/4	3/4	2	1	IV		E	I		IV	IV							M	0	0	3, 7, 4		3	3	1	3	0.25	0.125	0.375	0.25
3	3	1/2	1/2	3/4	2	1	I6		E	I		I6	I		6					M	0	0	8, 5, 4		4	8	1	3	0.25	0.125	0.375	0.25
4	4	0	0	3/4	2	1	V43}		E	I		V43	V		43				}	Mm7	0	0	6, 3, 5, 9		5	6	1	5	0.16666666666666666	0.0625	0.4375	0.125
4	4	1/4	1/4	3/4	2	1	I|IAC		E	I		I	I					IAC		M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.5	0.0
4	4	1/2	1/2	3/4	2	1	I6		E	I		I6	I		6					M	0	0	8, 5, 4		4	8	0	3	0.0	0.0	0.5	0.0
5	5	0	0	3/4	2	1	I{		E	I		I	I						{	M	0	0	4, 8, 5		4	4	2	3	0.4	0.1875	0.3125	0.375
5	5	1/4	1/4	3/4	2	1	IV6		E	I		IV6	IV		6					M	0	0	7, 4, 3		3	7	0	3	0.0	0.0	0.5	0.0
5	5	1/2	1/2	3/4	2	1	I64		E	I		I64	I		64					M	0	0	5, 4, 8		4	5	0	3	0.0	0.0	0.5	0.0
6	6	0	0	3/4	2	1	viio6/V		E	I		viio6/V	vii	o	6		V			o	0	0	7, 4, 10		10	7	0	4	0.0	0.0	0.5	0.0
6	6	1/4	1/4	3/4	2	1	V65(4)/V		E	I		V65(4)/V	V		65	4	V			Mm7	0	0	5, 7, 4, 6		6	5	0	3	0.0	0.0	0.75	0.0
6	6	1/2	1/2	3/4	2	1	V65/V		E	I		V65/V	V		65		V			Mm7	0	0	10, 7, 4, 6		6	10	0	2	0.0	0.0	0.25	0.0
7	7	0	0	3/4	2	1	V		E	I		V	V							M	0	0	5, 9, 6		5	5	2	3	0.4	0.125	0.375	0.25
7	7	1/4	1/4	3/4	2	1	V6		E	I		V6	V		6					M	0	0	9, 6, 5		5	9	1	4	0.2	0.0625	0.4375	0.125
7	7	1/2	1/2	3/4	2	1	V7/V		E	I		V7/V	V		7		V			Mm7	0	0	6, 10, 7, 4		6	6	1	4	0.2	0.0625	0.4375	0.125
8	8	0	0	3/4	2	1	I/V|IAC}		E	I		I/V	I				V	IAC	}	M	0	0	5, 9, 6		5	5	2	8	0.2	0.125	1.375	0.08333333333333333
9	9	0	0	3/4	2	1	V{		E	I		V	V						{	M	0	0	5, 9, 6		5	5	2	3	0.4	0.1875	0.3125	0.375
9	9	1/4	1/4	3/4	2	1	I6		E	I		I6	I		6					M	0	0	8, 5, 4		4	8	0	3	0.0	0.0	0.5	0.0
9	9	1/2	1/2	3/4	2	1	iio6/vi		E	I		iio6/vi	ii	o	6		vi			o	0	0	6, 3, 9		9	6	0	3	0.0	0.0	0.5	0.0
10	10	0	0	3/4	2	1	vi.#viio7		E	vi		#viio7	#vii	o	7					o7	0	1	12, 9, 6, 3		12	12	1	3	0.25	0.125	0.375	0.25
10	10	1/4	1/4	3/4	2	1	V2		E	vi		V2	V		2					Mm7	0	1	6, 8, 12, 9		8	6	0	3	0.0	0.0	0.75	0.0
10	10	1/2	1/2	3/4	2	1	i6		E	vi		i6	i		6					m	0	1	4, 8, 7		7	4	0	2	0.0	0.0	0.25	0.0
11	11	0	0	3/4	2	1	#viio6		E	vi		#viio6	#vii	o	6					o	0	1	9, 6, 12		12	9	1	3	0.25	0.125	0.375	0.25
11	11	1/4	1/4	3/4	2	1	V65		E	vi		V65	V		65					Mm7	0	1	12, 9, 6, 8		8	12	1	3	0.25	0.125	0.375	0.25
11	11	1/2	1/2	3/4	2	1	i		E	vi		i	i							m	0	1	7, 4, 8		7	7	1	3	0.25	0.125	0.375	0.25
12	12	0	0	3/4	2	1	V|HC}		E	vi		V	V					HC	}	M	0	1	8, 12, 9		8	8	4	6	0.4	0.3125	0.6875	0.3125
12	12	1/2	1/2	3/4	2	1	V2		E	vi		V2	V		2					Mm7	0	1	6, 8, 12, 9		8	6	0	4	0.0	0.0	0.5	0.0
13	13	0	0	3/4	2	1	V6/iv{		E	vi		V6/iv	V		6		iv		{	M	0	1	11, 8, 7		7	11	2	4	0.3333333333333333	0.125	0.375	0.25
13	13	1/4	1/4	3/4	2	1	V/iv		E	vi		V/iv	V				iv			M	0	1	7, 11, 8		7	7	2	4	0.3333333333333333	0.125	0.375	0.25
13	13	1/2	1/2	3/4	2	1	V65/iv	#viio/iv	E	vi		V65/iv	V		65		iv			Mm7	0	1	11, 8, 5, 7		7	11	0	3	0.0	0.0	0.5	0.0
14	14	0	0	3/4	2	1	iv		E	vi		iv	iv							m	0	1	6, 3, 7		6	6	2	4	0.3333333333333333	0.125	0.375	0.25
14	14	1/4	1/4	3/4	2	1	i6		E	vi		i6	i		6					m	0	1	4, 8, 7		7	4	2	4	0.3333333333333333	0.125	0.375	0.25
14	14	1/2	1/2	3/4	2	1	iio		E	vi		iio	ii	o						o	0	1	9, 6, 3		9	9	0	3	0.0	0.0	0.5	0.0
15	15	0	0	3/4	2	1	i6		E	vi		i6	i		6					m	0	1	4, 8, 7		7	4	0	2	0.0	0.0	0.25	0.0
15	15	1/8	1/8	3/4	2	1	#viio6		E	vi		#viio6	#vii	o	6					o	0	1	9, 6, 12		12	9	1	2	0.3333333333333333	0.0625	0.1875	0.25
15	15	1/4	1/4	3/4	2	1	i6		E	vi		i6	i		6					m	0	1	4, 8, 7		7	4	0	2	0.0	0.0	0.25	0.0
15	15	3/8	3/8	3/4	2	1	iio6		E	vi		iio6	ii	o	6					o	0	1	6, 3, 9		9	6	1	2	0.3333333333333333	0.0625	0.1875	0.25
15	15	1/2	1/2	3/4	2	1	V		E	vi		V	V							M	0	1	8, 12, 9		8	8	1	4	0.2	0.0625	0.4375	0.125
16	16	0	0	3/4	2	1	i|PAC}		E	vi		i	i					PAC	}	m	0	1	7, 4, 8		7	7	1	7	0.125	0.125	1.375	0.08333333333333333
17	17	0	0	3/4	2	1	I.I{		E	I		I	I						{	M	0	0	4, 8, 5		4	4	1	4	0.2	0.0625	0.4375	0.125
17	17	1/4	1/4	3/4	2	1	I(4)		E	I		I(4)	I			4				M	0	0	4, 3, 5		4	4	0	3	0.0	0.0	0.5	0.0
17	17	1/2	1/2	3/4	2	1	I		E	I		I	I							M	0	0	4, 8, 5		4	4	1	2	0.3333333333333333	0.125	0.375	0.25
18	18	0	0	3/4	2	1	IV(b4)		E	I		IV(b4)	IV			b4				M	0	0	3, 2, 4		3	3	1	3	0.25	0.125	0.375	0.25
18	18	1/4	1/4	3/4	2	1	IV		E	I		IV	IV							M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	0.75	0.0
18	18	1/2	1/2	3/4	2	1	IV7		E	I		IV7	IV		7					Mm7	0	0	3, 7, 4, 1		3	3	0	2	0.0	0.0	0.25	0.0
19	19	0	0	3/4	2	1	V/V		E	I		V/V	V				V			M	0	0	6, 10, 7		6	6	4	9	0.3076923076923077	0.4375	1.0625	0.2916666666666667
20	20	0	0	3/4	2	1	V(4)		E	I		V(4)	V			4				M	0	0	5, 4, 6		5	5	2	4	0.3333333333333333	0.125	0.375	0.25
20	20	1/4	1/4	3/4	2	1	V		E	I		V	V							M	0	0	5, 9, 6		5	5	0	3	0.0	0.0	0.5	0.0
20	20	1/2	1/2	3/4	2	1	V7		E	I		V7	V		7					Mm7	0	0	5, 9, 6, 3		5	5	0	3	0.0	0.0	0.5	0.0
21	21	0	0	3/4	2	1	I64		E	I		I64	I		64					M	0	0	5, 4, 8		4	5	2	4	0.3333333333333333	0.125	0.375	0.25
21	21	1/4	1/4	3/4	2	1	IV6		E	I		IV6	IV		6					M	0	0	7, 4, 3		3	7	2	4	0.3333333333333333	0.125	0.375	0.25
21	21	1/2	1/2	3/4	2	1	V65		E	I		V65	V		65					Mm7	0	0	9, 6, 3, 5		5	9	0	3	0.0	0.0	0.5	0.0
22	22	0	0	3/4	2	1	IV64		E	I		IV64	IV		64					M	0	0	4, 3, 7		3	4	1	5	0.16666666666666666	0.0625	0.4375	0.125
22	22	1/4	1/4	3/4	2	1	viio6		E	I		viio6	vii	o	6					o	0	0	6, 3, 9		9	6	2	4	0.3333333333333333	0.125	0.375	0.25
22	22	1/2	1/2	3/4	2	1	I		E	I		I	I							M	0	0	4, 8, 5		4	4	1	2	0.3333333333333333	0.125	0.375	0.25
23	23	0	0	3/4	2	1	vi		E	I		vi	vi							m	0	0	7, 4, 8		7	7	3	2	0.6	0.25	0.25	0.5
23	23	1/4	1/4	3/4	2	1	viio/V		E	I		viio/V	vii	o			V			o	0	0	10, 7, 4		10	10	1	2	0.3333333333333333	0.0625	0.1875	0.25
23	23	3/8	3/8	3/4	2	1	V/V		E	I		V/V	V				V			M	0	0	6, 10, 7		6	6	1	2	0.3333333333333333	0.0625	0.1875	0.25
23	23	1/2	1/2	3/4	2	1	V		E	I		V	V							M	0	0	5, 9, 6		5	5	0	4	0.0	0.0	0.5	0.0
24	24	0	0	3/4	2	1	I(#7)}		E	I		I(#7)	I			#7			}	M	0	0	4, 8, 5	16	4	4	3	3	0.5	0.1875	0.3125	0.375
24	24	1/4	1/4	3/4	2	1	I|PAC		E	I		I	I					PAC		M	0	0	4, 8, 5		4	4	1	4	0.2	0.0	1.0	0.0
